,Unnamed: 0,tag_id,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van
86,86,35980,0.00126756,0.012321318000000001,0.0008748995,9.747958e-06,0.45536497,0.06939991,0.0011301867,0.0002258572,0.024976402999999998,0.006997758000000001,0.0018695857,0.40188205,1.2781003e-06,0.014325348,0.009353081
87,87,35637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,88,30478,0.0016402920999999998,0.016504344,0.0009461978,1.138178e-05,0.50679636,0.11289594,0.0015351892,0.0002900449,0.038497699999999996,0.006815984000000001,0.0019302185,0.286948,1.4880363e-06,0.014571381000000001,0.010615478000000001
89,89,21248,0.00037637769999999997,0.009142743,0.0003429981,2.393946e-06,0.17602298,0.085714124,0.0008390855999999999,6.7635265e-05,0.04249056,0.00277126,0.00045993010000000003,0.67383033,2.883463e-07,0.0050219096999999996,0.0029173000000000003
90,90,33235,0.001816602,0.00011289534999999999,1.8227178999999999e-07,2.6739329e-09,0.8280636,0.05921834,7.079358e-05,1.2058361999999999e-05,0.024661562999999997,0.036041018,5.122246e-07,0.043702036,1.4502878e-10,0.0002574555,0.006042977
91,91,31860,0.02064677,0.056409083,0.0019631146,7.053497e-05,0.26832995,0.05681146,0.004199921,0.0029692959999999997,0.10409480000000002,0.02807638,0.005978361,0.20057417,1.31279e-05,0.059168093,0.19069502
92,92,23539,0.0026643290000000004,0.021744682,0.0009166557000000001,1.636304e-05,0.39335266,0.12034978,0.0020266526999999997,0.0004955086599999999,0.0640193,0.011013021000000001,0.0021692779999999997,0.34417424,2.5830503999999995e-06,0.018527662,0.018527312
93,93,21335,0.008294031,0.027735462000000002,0.0011071329,3.1031509999999997e-05,0.55809444,0.037321374,0.0024344418,0.0011370883,0.07527456,0.018531913,0.0033516209000000003,0.16235447,4.3394249999999995e-06,0.022747032,0.08158103400000001
94,94,35563,0.0008217174,0.010131761,0.0006092437,5.3638782e-06,0.29112288,0.025127675,0.00081496855,0.00013246115,0.021264857,0.007856957,0.0011257286,0.6220621999999999,6.934145600000001e-07,0.009260243,0.00966324
95,95,27742,0.0008088962599999999,0.0077320435,0.00021533352000000002,3.4211612000000002e-06,0.6434914,0.06966738,0.0007482387599999999,9.021821e-05,0.050758622999999996,0.002281489,0.0004768562,0.21200402,4.1433873e-07,0.0042713108,0.007450339
96,96,29873,0.0016821908,0.007197688000000001,0.0003677300700000001,8.808203999999999e-06,0.24266261,0.030174298,0.0009363711999999999,0.00021205433999999998,0.043697648,0.016794458,0.0008389656,0.6374075,1.4141943e-06,0.0077576176,0.01026073
97,97,27172,0.0013231086,0.011210619,0.0009408704400000001,1.942343e-05,0.59332913,0.12183045,0.0014826805999999999,0.00026561342999999996,0.023920616000000002,0.0054850136,0.001779086,0.22179341,3.0511264e-06,0.00949059,0.007126341600000001
98,98,11452,0.0020986653,0.015121092,0.0013512181,3.0366037999999998e-05,0.5638291,0.104155615,0.0020367478,0.00043931094000000003,0.028348843999999998,0.008566716,0.0027053097999999998,0.24533126,4.985965e-06,0.014187462,0.011793248000000001
99,99,39112,0.0024220343,0.017143277,0.0010455003,2.9617973000000003e-05,0.54595625,0.22203095,0.0024639408,0.00047620488,0.03753826,0.005615591,0.0021829429999999997,0.14036152,4.9168116e-06,0.013115294,0.009613673
100,100,37205,0.0026058825,0.015677463,0.0013396704000000002,3.594211e-05,0.5177470999999999,0.07074845,0.0019167023,0.0005473213400000001,0.035953134,0.01287905,0.0030918256,0.30291083,6.300506000000001e-06,0.017431222,0.017109126000000002
101,101,27310,0.00065971806,0.006818318,0.00062609324,8.249656999999999e-06,0.34135446,0.01577122,0.0007645397,0.00011927589,0.015233088999999998,0.00791949,0.0010571125,0.59643215,1.231922e-06,0.005377250300000001,0.007857733
102,102,24342,2.4556082e-05,0.0006907927499999999,5.0296126999999995e-05,2.929405e-07,0.0386906,0.0021394882000000002,6.607621e-05,4.1886647e-06,0.0024758205,0.00083570776,5.214382e-05,0.9541708000000001,3.6425604e-08,0.00041090732000000004,0.0003883742
103,103,15287,0.0005864438,0.008855987,0.0005674914,6.6845905e-06,0.14435948,0.052358847,0.0011354208,0.00012385302,0.027810419,0.0044549242999999995,0.00075009064,0.74966514,1.0059657e-06,0.005120757,0.004203485999999999
104,104,21675,0.0008585008300000001,0.0103784865,0.0008760094,1.34424145e-05,0.40032753,0.0884987,0.0012798812,0.00017874624,0.01995703,0.0061943033,0.0014261068,0.45591092,1.9558233000000002e-06,0.008660811,0.0054375804
105,105,33189,0.01824899,0.047448582999999996,0.00349745,0.00019310293,0.35853115,0.09185872,0.0063265585,0.0037868705,0.07033519,0.030361604,0.009760101,0.19096924,3.7222325999999995e-05,0.059791304,0.10885393
106,106,27588,0.009244515,0.0322175,0.0020338641,7.823262e-05,0.35785207,0.035231467,0.0038644723,0.0017260612,0.08780379599999999,0.02764296,0.004761113,0.3328319,1.3730441e-05,0.026499294,0.07819901
107,107,28716,0.010255675,0.017662182,0.00048466510000000004,3.234435e-05,0.69586587,0.025196176,0.001800526,0.0011691367,0.10173167,0.012702314,0.0015643251000000001,0.04064289,5.1073216e-06,0.008606861,0.08228027
108,108,23181,8.410123000000001e-08,5.533148e-06,1.5026146e-07,3.3615777e-10,0.00050743343,2.7226937999999997e-06,3.6887528000000004e-07,9.355146999999999e-09,5.935015e-05,1.8114175000000002e-05,1.0305005599999999e-07,0.9993973,3.971124e-11,8.97321e-07,7.918902e-06
109,109,31077,1.5844801999999998e-06,0.00010105793,3.709923e-06,1.0433447e-08,0.002150753,0.0018074128,1.1818402e-05,2.577423e-07,0.0014977865,5.1475290000000004e-05,2.349954e-06,0.994337,1.5929321e-09,1.98805e-05,1.4810681e-05
110,110,36721,0.03467234,0.059332643,0.0023818112,0.00022035786,0.341429,0.13894542,0.008053791,0.0057811616,0.117241174,0.02288688,0.006764954,0.06598603,4.4996904999999996e-05,0.05935534,0.13690410000000003
111,111,12266,0.017240916999999998,0.045525637,0.0035726223,0.00018747644,0.35484308,0.08412953,0.005970599599999999,0.0036686368,0.06534412,0.031223025,0.009997304,0.21080601,3.6571437e-05,0.058798086,0.10865645
112,112,25295,0.004743783,0.031889226,0.002105831,5.4845517e-05,0.30687788,0.12469279,0.0035986620000000003,0.0010034771,0.061414603,0.015744548,0.0045746467,0.38761446,9.556242e-06,0.028342423999999998,0.027333153
113,113,23337,0.010255675,0.017662182,0.00048466510000000004,3.234435e-05,0.69586587,0.025196176,0.001800526,0.0011691367,0.10173167,0.012702314,0.0015643251000000001,0.04064289,5.1073216e-06,0.008606861,0.08228027
