,Unnamed: 0,tag_id,large vehicle,small vehicle
101,101,27310,0.0010714623,0.9989285
102,102,24342,0.026903365,0.97309667
103,103,15287,0.06399851,0.9360014999999999
104,104,21675,0.0058710546999999995,0.99412894
105,105,33189,0.00022980758999999998,0.9997701999999999
106,106,27588,0.0006324001999999999,0.99936765
107,107,28716,0.023753323,0.9762466999999999
108,108,23181,0.16688906,0.8331109
109,109,31077,0.0014231143,0.9985769
110,110,36721,0.019319402,0.9806805000000001
111,111,12266,0.00022955047999999998,0.99977046
112,112,25295,0.0014198173000000002,0.9985801999999999
113,113,23337,0.023753323,0.9762466999999999
114,114,13402,0.16688906,0.8331109
115,115,32190,0.0014231143,0.9985769
116,116,37230,0.019319402,0.9806805000000001
117,117,21411,0.0014198173000000002,0.9985801999999999
118,118,37238,0.0035436446999999997,0.9964563
119,119,31175,0.009050335999999999,0.9909496999999999
120,120,22574,3.1182903e-27,1.0
121,121,10053,0.013470531,0.98652947
122,122,34572,0.011429933,0.98857003
123,123,27733,0.012127005500000001,0.98787296
124,124,29397,0.0010924612,0.99890757
125,125,31734,0.0,1.0
126,126,36609,0.018971505,0.9810285
127,127,32908,0.036453504,0.9635465
128,128,39164,0.0,1.0
129,129,30499,0.07527582,0.9247242
130,130,13748,0.0038072963,0.9961926999999999
131,131,19327,0.0032642904999999997,0.99673563
132,132,33388,0.0036758235999999997,0.9963242
133,133,21073,0.008708008,0.99129194
134,134,39038,0.027782277999999997,0.9722178
135,135,18167,0.057105377,0.9428946
136,136,36479,0.05264185,0.94735813
137,137,25369,0.07188976,0.9281101999999999
138,138,22556,0.0011444538,0.9988556000000001
139,139,38392,0.019530172,0.9804699
140,140,38216,0.053770985,0.94622904
141,141,14154,0.0113787,0.9886212999999999
142,142,14529,0.30695432,0.6930457
143,143,12354,0.0012007075,0.9987993000000001
144,144,20429,0.0010717782,0.99892825
145,145,34023,0.0014290606,0.9985709
146,146,14141,0.023170932999999998,0.9768290999999999
147,147,29665,0.07414754,0.9258523999999999
148,148,39070,0.03792398,0.962076
149,149,29454,0.0039283964,0.9960716000000001
150,150,12786,0.02610321,0.97389674
151,151,33608,0.009780717,0.9902193000000001
152,152,26342,0.009161706,0.9908382
153,153,15392,0.033488836,0.96651113
154,154,32926,0.015343352,0.98465663
155,155,18004,0.005164692,0.9948353999999999
156,156,12244,0.002370722,0.99762934
157,157,10298,0.0042831292,0.99571687
158,158,38818,0.0066669188,0.99333304
159,159,32321,0.19241351,0.80758655
160,160,36362,0.12453413,0.87546587
161,161,36055,0.08942512,0.91057485
162,162,29841,0.013920826,0.98607916
163,163,21390,0.0032977453000000005,0.99670225
164,164,26168,0.013369231,0.98663074
165,165,31272,0.06779573,0.9322043
166,166,38892,0.011451781000000001,0.9885483
167,167,30774,0.0189838,0.9810162
168,168,17612,0.004631547299999999,0.9953685
169,169,15116,0.017477626,0.98252237
170,170,22246,0.0033183976,0.99668163
171,171,19183,0.009218119,0.99078184
172,172,16476,0.29008740000000005,0.7099126
173,173,21613,0.0011834167,0.9988165999999999
174,174,10463,0.03877227,0.9612278000000001
175,175,11271,0.015663061000000002,0.9843369000000001
176,176,21503,0.0018085332999999999,0.9981914000000001
177,177,37747,0.0051879017,0.99481213
178,178,26552,0.20430492,0.79569507
179,179,13436,0.016711496,0.98328847
180,180,39470,0.022988527999999998,0.9770115
181,181,11038,0.004202162,0.9957978999999999
182,182,31784,0.019292468,0.98070747
183,183,31080,0.0019834717000000003,0.9980165000000001
184,184,20363,0.003395962,0.9966040999999999
185,185,30719,0.011942842,0.98805714
186,186,39700,0.0026186448999999997,0.9973814000000001
187,187,27909,0.034747194,0.9652528
188,188,13346,0.0,1.0
189,189,30020,0.0026067584,0.99739325
190,190,21222,0.29861626,0.7013836999999999
191,191,27277,0.0061025918,0.9938974
192,192,27618,0.008946804000000001,0.99105316
193,193,19738,0.056900702000000004,0.9430993000000001
194,194,14146,0.19018418,0.8098159
195,195,33353,0.0040233643,0.9959766
196,196,13313,0.41110155,0.5888984
197,197,10436,0.29843214,0.7015679
198,198,13114,0.0,1.0
199,199,30817,0.0052520763,0.99474794
200,200,10718,0.052217115,0.9477829
201,201,11358,0.00036503104,0.999635
202,202,16623,0.00059135765,0.9994086
203,203,24161,0.00090395875,0.99909604
204,204,30223,0.0006862377,0.9993136999999999
205,205,22394,0.0012896132,0.9987103999999999
206,206,21083,0.06633066,0.9336693000000001
207,207,12734,0.04267912,0.9573208000000001
208,208,31743,0.0008582481,0.9991416999999999
209,209,21801,0.025118442,0.97488153
210,210,12408,0.0051035790000000004,0.99489635
211,211,12922,0.024337297,0.97566265
212,212,21370,0.006472802299999999,0.9935271999999999
213,213,17443,0.0010238474,0.99897623
214,214,21041,0.0012310874,0.99876887
215,215,14164,0.0,1.0
216,216,32015,0.0002984076,0.99970156
217,217,30769,0.0006006572000000001,0.9993993
218,218,13118,0.00052777515,0.9994721999999999
219,219,17942,0.00026513169999999996,0.9997348
220,220,17536,0.0012522138000000001,0.9987476999999999
221,221,16481,0.0005461653299999999,0.99945384
222,222,38015,0.0013566619,0.99864334
223,223,26011,0.00025412903,0.9997459000000001
224,224,28091,0.02588317,0.9741168
225,225,17973,0.0042447606,0.9957553
226,226,10125,0.20580363,0.79419637
227,227,32420,0.078589566,0.92141044
228,228,34719,0.041841197999999996,0.95815885
229,229,14652,0.17238627,0.8276136999999999
230,230,32611,0.0039230734,0.9960769
231,231,20311,0.0051051336,0.99489486
232,232,35590,0.03456528,0.9654347
233,233,15774,0.10139551,0.8986045
234,234,14695,0.007382296,0.99261767
235,235,17189,0.0015132884,0.99848664
236,236,36121,0.0018235181,0.99817646
237,237,37093,0.003351277,0.9966486999999999
238,238,21357,0.16842541,0.83157456
239,239,22214,0.0,1.0
240,240,14997,0.002883918,0.9971161000000001
241,241,23472,0.01026804,0.98973197
242,242,23385,0.007199354,0.9928005999999999
243,243,16254,0.0012612537,0.9987386999999999
244,244,10062,0.0013828191,0.9986171999999999
245,245,23839,0.009885324000000001,0.9901146999999999
246,246,20760,0.001366289,0.9986337
247,247,30239,0.009811736,0.9901883
248,248,23515,0.0066277846,0.9933721999999999
249,249,14365,0.06600326,0.9339968000000001
250,250,24905,0.017240793,0.98275924
251,251,27506,0.018547146,0.9814528
252,252,15811,0.017378971,0.982621
253,253,37922,0.003981954,0.9960180000000001
254,254,32119,0.02682605,0.973174
255,255,33370,0.012356428000000001,0.9876436
256,256,20274,0.0,1.0
257,257,38016,0.0040381025,0.99596196
258,258,33378,0.0005954439,0.99940455
259,259,31797,0.07811542,0.9218845999999999
260,260,14625,0.004314483,0.9956856
261,261,37284,0.0055991643999999995,0.9944008
262,262,23798,0.009316924,0.9906831
263,263,17786,0.014390888999999999,0.9856091
264,264,29434,0.0,1.0
265,265,33300,0.006332773199999999,0.9936671999999999
266,266,18465,0.0022271327,0.9977729
267,267,24491,0.0,1.0
268,268,37192,0.0006590808,0.99934095
269,269,20019,0.03791893,0.9620811
270,270,24744,0.08603825,0.91396177
271,271,21577,6.358711e-05,0.99993646
272,272,18295,6.987344e-05,0.99993014
273,273,22833,0.0033917977,0.99660826
274,274,10878,0.0034579209,0.99654204
275,275,11925,0.075174145,0.92482585
276,276,37581,0.004788379000000001,0.99521166
277,277,23931,0.044584595,0.95541537
278,278,20080,5.42917e-05,0.99994576
279,279,33041,0.00026162099999999997,0.9997384
280,280,25592,7.579843000000001e-05,0.9999242
281,281,26295,0.004421629,0.99557835
282,282,20481,0.0003964809,0.99960357
283,283,16853,0.0058486345,0.9941513000000001
284,284,26991,9.959545e-05,0.99990034
285,285,21749,5.8096924e-05,0.99994195
286,286,35320,0.010182765,0.98981726
287,287,37461,0.34909257,0.6509074
288,288,27877,0.008277345,0.99172264
289,289,30662,0.01921024,0.98078984
290,290,37602,0.005725271,0.9942747
291,291,10289,0.008368733,0.9916313
292,292,33733,0.008935885,0.9910641
293,293,39473,0.046127968,0.9538719999999999
294,294,17354,0.019169707,0.9808303
295,295,27356,0.005589013,0.99441093
296,296,15844,0.004396736599999999,0.9956033000000001
297,297,25889,0.00036410865,0.99963593
298,298,27069,9.57182e-05,0.9999043
299,299,26683,0.0003763416,0.99962366
300,300,32163,0.009714108,0.99028593
301,301,14674,0.009178955,0.99082106
302,302,17094,0.0017066076000000002,0.99829334
303,303,36108,0.0044737924,0.99552613
304,304,24234,0.0,1.0
305,305,13323,0.29288298,0.70711696
306,306,32767,0.09495054,0.90504944
307,307,14016,0.0008171553999999999,0.9991829
308,308,29772,0.07416334,0.9258367000000001
309,309,16908,0.0015981041,0.99840194
310,310,10123,0.0021286507,0.9978713
311,311,21837,0.00030638443,0.99969363
312,312,20493,0.00010716526000000001,0.99989283
313,313,39217,0.0,1.0
314,314,29179,0.027829435,0.9721706
315,315,11548,0.004372941,0.99562705
316,316,33846,0.005060923,0.9949391
317,317,31127,0.0026338126,0.99736625
318,318,16153,0.005782669,0.9942173000000001
319,319,34832,0.0005697653400000001,0.99943024
320,320,12055,0.0,1.0
321,321,13509,0.0,1.0
322,322,33609,0.0005716806599999999,0.99942833
323,323,10764,0.017247133,0.9827528
324,324,13941,0.0023352227,0.9976648000000001
325,325,19093,0.0047318329999999995,0.99526817
326,326,10913,0.0010736724,0.99892634
327,327,14010,0.008582568,0.99141747
328,328,14223,0.0065619554000000005,0.99343807
329,329,26863,0.0040615684999999995,0.9959384
330,330,18746,0.0048936303,0.99510634
331,331,39334,0.0004927086,0.9995073
332,332,19297,0.004645795,0.9953542
333,333,30961,0.004685223,0.9953146999999999
334,334,34368,0.008552793000000001,0.9914472
335,335,37780,0.0024786829999999998,0.99752134
336,336,30324,0.0009578888400000001,0.9990421
337,337,32180,0.016659725,0.9833402
338,338,24035,0.00848027,0.99151975
339,339,27799,0.0036731478999999997,0.99632686
340,340,36043,0.016376788,0.9836232
341,341,15445,0.007580899,0.9924190999999999
342,342,30036,0.10128874,0.89871126
343,343,36656,0.0049535083,0.9950465000000001
344,344,10796,0.016355993,0.98364407
345,345,18896,0.017653532,0.9823465
346,346,15937,0.0049799727,0.99502003
347,347,36487,0.004906006,0.99509406
348,348,34375,0.0005683134,0.99943167
349,349,20201,0.020240823,0.97975916
350,350,25586,0.01694434,0.9830556999999999
351,351,37471,0.008317784,0.9916822
352,352,26367,0.0013748227,0.99862516
353,353,21825,0.009342504,0.99065745
354,354,32057,0.014896131000000002,0.9851039
355,355,18644,0.0053330828000000005,0.99466693
356,356,30619,0.112843275,0.8871566999999999
357,357,23670,0.08860565,0.9113943000000001
358,358,21904,0.085409,0.91459095
359,359,16183,0.004270685,0.99572927
360,360,18931,0.00024798737,0.9997520000000001
361,361,21808,0.0005593325499999999,0.9994405999999999
362,362,15731,0.012813473,0.98718655
363,363,31749,0.018618438,0.98138154
364,364,10251,0.00036489154,0.9996351000000001
365,365,29385,0.018034111999999998,0.98196596
366,366,13083,0.001528488,0.99847144
367,367,39809,0.0032832508,0.9967166999999999
368,368,12809,9.794635e-07,0.99999905
369,369,17671,0.014893682,0.98510635
370,370,31894,0.014086978,0.9859129999999999
371,371,27163,0.0027780742,0.99722195
372,372,25194,0.01343482,0.9865652
373,373,11749,0.0010081126,0.9989918999999999
374,374,34947,0.00034111482000000003,0.99965894
375,375,31700,0.029090535,0.9709094000000001
376,376,11744,0.00033063714999999994,0.9996693000000001
377,377,12966,0.00015123504,0.9998486999999999
378,378,27893,0.00039340474,0.99960667
379,379,21641,0.0,1.0
380,380,39739,0.005381114,0.9946189000000001
381,381,25746,0.0008475052000000001,0.99915254
382,382,15334,0.0,1.0
383,383,21167,5.6222e-22,1.0
384,384,13701,0.0054410547,0.9945589
385,385,39656,0.00068836135,0.9993117
386,386,29380,0.00022818422000000002,0.9997718000000001
387,387,27004,0.00011724466999999998,0.9998826999999999
388,388,14876,0.00020487323,0.99979514
389,389,29832,0.0020882902,0.99791163
390,390,37535,0.00032571921,0.9996743
391,391,19841,0.016232155,0.9837678
392,392,22169,0.0,1.0
393,393,12588,6.354642399999999e-05,0.99993646
394,394,21049,0.0,1.0
395,395,30828,0.0020174368,0.9979825000000001
396,396,21698,0.0042987265999999994,0.99570125
397,397,39820,0.0014782975,0.99852175
398,398,37966,0.0,1.0
399,399,22893,0.0031494384,0.99685055
400,400,29616,0.0019260948999999998,0.99807394
401,401,35133,0.0005437075,0.99945635
402,402,19251,0.0008372279700000001,0.9991628
403,403,11727,0.006544741,0.99345523
404,404,28998,0.0008995030000000001,0.99910057
405,405,26651,0.00067696895,0.999323
406,406,13772,0.6591968,0.34080320000000003
407,407,38602,0.014868832,0.9851312
408,408,13844,0.008795581,0.99120444
409,409,29204,0.042835444,0.9571645000000001
410,410,14244,0.00016754691999999998,0.9998324000000001
411,411,11653,0.005157788,0.99484223
412,412,33604,0.039024822,0.96097517
413,413,35832,0.009101769000000001,0.9908983
414,414,35353,0.0024699643,0.99753004
415,415,36911,0.008245818,0.9917541999999999
416,416,23328,0.0007527858,0.9992472
417,417,38734,0.0032289145,0.99677104
418,418,30690,0.00039464822999999994,0.99960536
419,419,35109,0.0005622853,0.99943775
420,420,16708,0.007242768,0.99275726
421,421,23352,0.0044415556,0.9955584000000001
422,422,28079,0.0069960365,0.9930040000000001
423,423,25579,0.049158207999999995,0.95084184
424,424,35245,0.0008667949,0.99913317
425,425,26994,0.09511801,0.904882
426,426,22921,0.01931531,0.9806847
427,427,10305,0.0068253637,0.9931745999999999
428,428,26025,0.63451827,0.3654817
429,429,31895,0.013120661,0.9868794
430,430,30323,0.1319297,0.8680703000000002
431,431,35259,0.0,1.0
432,432,22289,1.0857790400000001e-16,1.0
433,433,35373,0.00013237276,0.99986756
434,434,17183,0.05643598,0.94356406
435,435,22660,0.0011039653,0.9988959999999999
436,436,31085,0.0007732247,0.9992268
437,437,27728,0.00038273730999999997,0.9996171999999999
438,438,27972,0.00046958623,0.99953043
439,439,20745,0.0010237908,0.99897623
440,440,11157,0.0009398632,0.9990601
441,441,17780,0.0011732153,0.9988268
442,442,14279,0.00057024456,0.99942976
443,443,25517,0.0018420472,0.9981578999999999
444,444,16011,0.06542774,0.9345722
445,445,27468,0.15765582,0.84234416
446,446,39546,0.12863419999999998,0.8713658000000001
447,447,17517,0.21804848,0.78195155
448,448,31766,0.0006174201000000001,0.9993825999999999
449,449,37538,0.019376392,0.98062354
450,450,37317,0.011613262,0.9883867000000001
451,451,14501,0.01692705,0.983073
452,452,33468,0.00014030235,0.9998597
453,453,10452,0.00039979504,0.99960023
454,454,23781,0.009571136,0.9904289000000001
455,455,22647,0.0049294196,0.9950706
456,456,27921,0.0004666834,0.9995333000000001
457,457,35869,0.0,1.0
458,458,38537,0.0010488689,0.9989511000000001
459,459,25327,1.7627979999999998e-07,0.9999998999999999
460,460,29601,0.05202131,0.9479786
461,461,17437,0.007726762,0.99227315
462,462,19578,0.14120318,0.85879683
463,463,32381,0.0008388218,0.99916124
464,464,37341,0.00034606614,0.99965394
465,465,31971,0.00084683957,0.99915314
466,466,10112,0.0012885487,0.99871147
467,467,16334,0.00015399010000000001,0.9998459999999999
468,468,39622,0.00030524093999999996,0.9996948
469,469,32095,0.00031007787999999997,0.99968994
470,470,10057,0.00011830078000000002,0.99988174
471,471,22696,0.00043897502,0.999561
472,472,22642,0.003034892,0.9969650999999999
473,473,30073,0.0,1.0
474,474,22847,0.005863684,0.99413633
475,475,26216,0.14851128,0.8514886999999999
476,476,12818,0.042404637,0.95759535
477,477,28468,0.39791134,0.60208863
478,478,39148,0.00035385718,0.9996461999999999
479,479,25306,0.0055243853,0.99447566
480,480,14281,0.05739859,0.94260144
481,481,11835,0.02347691,0.9765231
482,482,21697,4.1275604999999995e-05,0.99995875
483,483,29932,0.00030751753,0.99969256
484,484,39501,2.9657863e-09,1.0
485,485,18266,0.047788378,0.9522116
486,486,39846,8.7957025e-37,1.0
487,487,13067,0.0021712624,0.99782866
488,488,15881,0.22349031,0.7765097
489,489,34413,0.0011905589999999999,0.99880946
490,490,24727,0.0035148684,0.9964851
491,491,17347,0.0144251995,0.98557484
492,492,14603,0.010566615,0.98943335
493,493,27779,0.00012326123,0.99987674
494,494,33602,0.00024972824,0.9997503000000001
495,495,29415,0.00037660004,0.9996234
496,496,11726,0.0014569056,0.99854314
497,497,25259,0.0007072189,0.99929273
498,498,35981,0.0037242946999999998,0.9962757999999999
499,499,25178,0.00017271395,0.9998273000000001
500,500,32916,0.00016500013999999998,0.999835
501,501,22977,0.0014551639,0.9985448
502,502,21036,0.16413794,0.83586204
503,503,15842,0.009210354,0.99078965
504,504,29303,0.036011335,0.96398866
505,505,14899,0.0,1.0
506,506,35193,0.02032695,0.9796729999999999
507,507,24664,0.0,1.0
508,508,35810,2.6872001e-05,0.9999732
509,509,11386,0.0031859737,0.9968140999999999
510,510,33877,0.0,1.0
511,511,15701,2.3371963999999997e-05,0.99997663
512,512,23734,0.0005393759999999999,0.99946064
513,513,22102,0.0062604113,0.9937396000000001
514,514,15407,0.012049883999999999,0.9879501
515,515,19140,0.0041770837,0.9958229
516,516,10662,0.0,1.0
517,517,26768,0.23015948,0.76984054
518,518,29152,0.00042244989999999996,0.9995776
519,519,38960,0.00811996,0.9918799999999999
520,520,39588,0.00039222275,0.99960786
521,521,14667,0.0016682889999999999,0.9983316999999999
522,522,11895,0.013957955,0.9860421
523,523,20914,0.019918347,0.9800815999999999
524,524,32021,0.0023232973000000003,0.9976767
525,525,19331,1.668365e-31,1.0
526,526,20140,0.00058760965,0.9994124
527,527,25004,0.017265474,0.9827345
528,528,39684,0.029883875,0.97011614
529,529,28193,0.0038081466,0.99619186
530,530,21923,0.00031128465,0.99968874
531,531,34448,0.00048637218,0.9995136
532,532,22063,0.002536503,0.99746346
533,533,30320,0.0014718825,0.9985280999999999
534,534,35009,0.005296478,0.9947035
535,535,33548,0.0062902006,0.9937098
536,536,20400,0.00035893178,0.99964106
537,537,36635,0.0034546409999999996,0.9965454
538,538,12647,0.0008944156599999999,0.9991055
539,539,22049,0.0,1.0
540,540,34320,0.008565433,0.9914345999999999
541,541,22165,0.0018643813000000001,0.99813557
542,542,24022,0.0006719706599999999,0.9993280000000001
543,543,37123,0.031231616,0.96876836
544,544,30118,0.036048748,0.96395123
545,545,13221,0.3208661,0.6791339
546,546,36349,0.0033980964000000003,0.99660194
547,547,35289,0.0050100205,0.99498993
548,548,25819,0.019245647,0.9807544
549,549,36790,0.009540627,0.9904593
550,550,21286,0.0012845467,0.9987155000000001
551,551,36508,0.002502351,0.9974976000000001
552,552,15474,0.003825503,0.99617445
553,553,15045,0.038847484,0.96115255
554,554,11115,0.058624372,0.9413756999999999
555,555,14715,0.0009658589999999999,0.99903417
556,556,11004,0.21036765,0.7896324
557,557,10303,0.002731129,0.99726886
558,558,27914,0.012769588,0.98723036
559,559,25593,0.008669844,0.99133015
560,560,11215,0.0030749284000000003,0.99692506
561,561,35129,0.015508371000000002,0.98449165
562,562,17101,0.01616064,0.9838394
563,563,39449,0.0016802257,0.9983198
564,564,33653,0.113696635,0.88630337
565,565,31840,0.023065226,0.9769348
566,566,30653,0.017580408999999998,0.9824196
567,567,12738,0.0047365534,0.99526346
568,568,22088,0.0047293990000000004,0.99527055
569,569,19701,0.021543412999999997,0.9784565999999999
570,570,31263,0.038573965,0.9614261000000001
571,571,29383,0.0020632846,0.9979367
572,572,12437,0.0072881180000000005,0.9927119000000001
573,573,35409,0.0,1.0
574,574,22468,0.23933394,0.760666
575,575,38074,0.21382394,0.786176
576,576,15759,0.008611190999999999,0.99138886
577,577,13079,0.010979825,0.98902017
578,578,38360,0.04277098,0.9572290999999999
579,579,27263,0.011954039,0.98804593
580,580,12547,0.0039204992,0.9960795
581,581,32310,0.003700257,0.9962998
582,582,34589,0.012179811,0.98782027
583,583,24975,0.003715268,0.9962847
584,584,20288,0.0031813297,0.99681866
585,585,23338,0.0038764426,0.9961235999999999
586,586,33893,0.00589988,0.99410003
587,587,28028,0.018900145,0.9810999
588,588,21489,0.0009244705999999999,0.99907553
589,589,35180,0.007365679,0.99263436
590,590,32826,0.009443700000000001,0.9905563000000001
591,591,11579,0.0051978184,0.99480224
592,592,28806,0.0046719629999999995,0.99532807
593,593,16886,0.0012654905,0.99873453
594,594,36110,0.0005621128,0.99943787
595,595,16837,0.074911945,0.92508805
596,596,20657,0.0,1.0
597,597,32731,0.35081664,0.64918333
598,598,18179,0.13409643,0.86590356
599,599,13854,0.002057727,0.99794227
600,600,25863,0.08466764,0.9153323
601,601,29114,0.005013214,0.9949868000000001
602,602,30035,0.0030725289,0.99692744
603,603,20870,0.14599578,0.85400414
604,604,33651,3.4080902e-05,0.9999659
605,605,12518,0.18493944,0.81506056
606,606,21948,0.004613604,0.9953864
607,607,16848,0.13695249,0.86304754
608,608,10986,0.0,1.0
609,609,14200,0.014413170500000001,0.98558676
610,610,16949,0.025895933,0.97410405
611,611,22093,0.039588936,0.9604110999999999
612,612,35536,0.00036924816,0.9996306999999999
613,613,35211,0.055699643,0.94430035
614,614,12768,0.013494784,0.9865052
615,615,19121,0.021517782000000003,0.9784822
616,616,30100,0.0016673751,0.9983327
617,617,27988,0.00036071104,0.9996393
618,618,32738,0.002639903,0.99736005
619,619,25691,0.01026693,0.98973304
620,620,30701,0.004339703,0.99566025
621,621,22933,0.000695703,0.9993042999999999
622,622,30237,0.0018678023,0.99813217
623,623,18395,0.00040624013999999997,0.9995938
624,624,24358,0.002697465,0.99730253
625,625,27021,0.011115668,0.9888843
626,626,14302,0.008907166,0.99109286
627,627,25577,0.00046371062999999997,0.9995363000000002
628,628,30578,0.00034970667999999997,0.99965024
629,629,21236,0.00021474497000000003,0.99978524
630,630,25305,3.8209879999999995e-12,1.0
631,631,38622,0.0,1.0
632,632,24569,0.03067162,0.9693284
633,633,20835,0.0023991272,0.99760085
634,634,26793,0.00031664242999999997,0.9996834000000001
635,635,38778,0.00017261566000000003,0.9998273999999999
636,636,19198,0.0025564702,0.99744356
637,637,32891,0.0013385944,0.9986613999999999
638,638,37386,0.004243414,0.99575657
639,639,36069,0.0046077473,0.9953921999999998
640,640,10607,0.0013450029999999998,0.99865496
641,641,22109,0.035118297,0.96488166
642,642,27131,0.0012769791,0.9987229999999999
643,643,30742,0.0025417006,0.9974583
644,644,11159,0.0009459244300000001,0.9990540000000001
645,645,13734,0.0004932619,0.9995066999999999
646,646,23672,0.034625232,0.9653748
647,647,34366,0.006235004000000001,0.993765
648,648,23832,0.00051850267,0.9994815
649,649,15611,0.011099646999999999,0.9889003000000001
650,650,39302,0.10845475,0.89154524
651,651,13811,0.0012356914,0.9987643
652,652,30983,0.0029848928,0.9970150999999999
653,653,16735,0.001694028,0.9983059000000001
654,654,18515,0.09025971599999999,0.9097403000000001
655,655,33105,0.08879594,0.91120404
656,656,33568,1.0530354e-09,1.0
657,657,29931,0.077957846,0.9220421999999998
658,658,34839,0.0033092552,0.99669075
659,659,16475,0.011435538,0.98856443
660,660,17607,0.002614215,0.9973858
661,661,21555,0.059388228,0.9406118
662,662,34139,0.015705265,0.9842948
663,663,21826,0.033617113,0.96638286
664,664,23059,0.012419024499999999,0.9875809999999999
665,665,27299,0.0065439967000000005,0.99345595
666,666,22312,0.0,1.0
667,667,37177,0.00031514023,0.99968493
668,668,38089,0.55046743,0.44953263
669,669,27851,0.39579200000000003,0.60420805
670,670,34123,0.04788616,0.95211387
671,671,12151,0.029825479,0.9701745
672,672,39990,0.01605278,0.9839473
673,673,22002,0.0024910946,0.9975089
674,674,33352,0.0015177145,0.9984823
675,675,39928,0.00039201748,0.9996079999999999
676,676,35861,0.009031572,0.9909684000000001
